Date,Open,High,Low,Close,Adj Close,Volume
2024-04-01,2.930000,2.950000,2.610000,2.630000,2.630000,7887700
2024-04-02,2.340000,2.360000,1.970000,2.010000,2.010000,11977700
2024-04-03,2.020000,2.320000,1.980000,2.320000,2.320000,7915500
2024-04-04,2.390000,2.430000,2.250000,2.250000,2.250000,4792300
2024-04-05,2.270000,2.300000,2.180000,2.205000,2.205000,2777300
2024-04-08,2.260000,2.320000,2.221000,2.270000,2.270000,2012100
2024-04-09,2.280000,2.350000,2.260000,2.310000,2.310000,1350000
2024-04-10,2.250000,2.250000,2.100000,2.140000,2.140000,3501700
2024-04-11,2.170000,2.190000,2.050000,2.110000,2.110000,2554000
2024-04-12,2.110000,2.200000,2.070000,2.130000,2.130000,3180300
2024-04-15,2.160000,2.190000,2.080000,2.080000,2.080000,2368500
2024-04-16,2.070000,2.080000,1.990000,2.020000,2.020000,2569900
2024-04-17,2.060000,2.100000,2.030000,2.050000,2.050000,1585700
2024-04-18,2.040000,2.210000,2.040000,2.140000,2.140000,3126600
2024-04-19,2.100000,2.145000,2.075000,2.090000,2.090000,2368200
2024-04-22,2.100000,2.180000,2.065000,2.160000,2.160000,3122900
2024-04-23,2.150000,2.210000,2.110000,2.150000,2.150000,2239600
2024-04-24,2.160000,2.210000,2.120000,2.140000,2.140000,1521300
2024-04-25,2.110000,2.200000,2.100000,2.190000,2.190000,1736500
2024-04-26,2.175000,2.250000,2.170000,2.230000,2.230000,1430300
2024-04-29,2.260000,2.380000,2.240000,2.330000,2.330000,1833900
2024-04-30,2.290000,2.305000,2.200000,2.210000,2.210000,1493600
2024-05-01,2.180000,2.350000,2.170000,2.260000,2.260000,1440000
2024-05-02,2.290000,2.355000,2.250000,2.300000,2.300000,1474100
2024-05-03,2.330000,2.480000,2.325000,2.450000,2.450000,2748000
2024-05-06,2.460000,2.600000,2.460000,2.480000,2.480000,1704000
2024-05-07,2.420000,2.450000,2.304000,2.320000,2.320000,1474300
2024-05-08,2.310000,2.350000,2.251000,2.300000,2.300000,999900
2024-05-09,2.300000,2.360000,2.240000,2.360000,2.360000,1249000
2024-05-10,2.370000,2.450000,2.260000,2.260000,2.260000,1318400
2024-05-13,2.290000,2.315000,2.120000,2.240000,2.240000,3457300
2024-05-14,2.250000,2.580000,2.250000,2.510000,2.510000,4175500
2024-05-15,2.600000,2.600000,2.290000,2.390000,2.390000,11016400
2024-05-16,3.140000,4.160000,3.070000,4.030000,4.030000,76045600
2024-05-17,4.100000,5.120000,4.063000,4.540000,4.540000,35880800
2024-05-20,4.430000,5.770000,4.340000,5.280000,5.280000,24652900
2024-05-21,5.600000,5.690000,4.430000,4.710000,4.710000,15850300
2024-05-22,4.600000,4.880000,4.170000,4.655000,4.655000,8460600
2024-05-23,4.650000,4.650000,4.000000,4.140000,4.140000,6402700
2024-05-24,4.180000,4.760000,4.150000,4.740000,4.740000,6510100
2024-05-28,4.990000,5.420000,4.650000,5.330000,5.330000,10165600
2024-05-29,6.170000,9.350000,5.680000,9.020000,9.020000,109899300
2024-05-30,9.240000,9.400000,7.800000,8.410000,8.410000,37895300
2024-05-31,8.510000,9.200000,7.990000,8.275000,8.275000,15500700
2024-06-03,8.040000,8.630000,7.560000,8.380000,8.380000,13819500
2024-06-04,8.360000,8.700000,7.920000,8.670000,8.670000,7824400
2024-06-05,8.720000,9.600000,8.389000,8.790000,8.790000,15718900
2024-06-06,8.720000,9.490000,8.700000,9.320000,9.320000,10087100
2024-06-07,9.160000,9.200000,8.580000,8.620000,8.620000,7303800
2024-06-10,8.550000,8.770000,8.090000,8.480000,8.480000,7161100
2024-06-11,8.490000,9.950000,8.350000,9.870000,9.870000,12057500
2024-06-12,9.700000,10.100000,9.370000,9.760000,9.760000,10401900
2024-06-13,9.890000,10.340000,9.740000,9.980000,9.980000,8819500
2024-06-14,9.900000,10.325000,9.630000,10.220000,10.220000,8097800
2024-06-17,10.330000,12.370000,10.030000,11.750000,11.750000,22821400
2024-06-18,12.400000,12.450000,10.910000,11.390000,11.390000,16022800
2024-06-20,11.320000,12.050000,11.210000,11.220000,11.220000,9697300
2024-06-21,11.000000,11.000000,10.020000,10.080000,10.080000,10244000
2024-06-24,10.490000,10.770000,10.010000,10.330000,10.330000,6696200
2024-06-25,10.210000,11.030000,9.320000,10.980000,10.980000,8477300
2024-06-26,10.870000,11.712000,10.780000,11.230000,11.230000,6983700
2024-06-27,10.920000,11.840000,10.850000,11.450000,11.450000,7057100
2024-06-28,11.450000,11.930000,11.280000,11.610000,11.610000,14037600
2024-07-01,11.850000,12.600000,10.780000,10.840000,10.840000,10724800
2024-07-02,10.850000,10.980000,10.170000,10.720000,10.720000,6933600
2024-07-03,10.730000,11.540000,10.670000,11.370000,11.370000,4315000
